p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	annotation
4.17202491661465e-12	-1.18578176894839	0.104	0.53	9.98449003044218e-08	Obp99b	lamina monopolar neuron L1 + L2
1.7237398749959e-08	-1.14884977342889	0.243	0.574	0.000412525426884018	RR48373-transposable-element	lamina monopolar neuron L1 + L2
1.88340045331344e-07	0.578953299309188	1	0.965	0.00450735396486973	Rh7	lamina monopolar neuron L1 + L2
8.08892459104588e-07	0.597248934222975	0.983	0.93	0.019358414331291	Ald1	lamina monopolar neuron L1 + L2
9.04760950117072e-07	0.66601104651663	0.191	0	0.0216527390582018	FBti0063565	lamina monopolar neuron L1 + L2
9.27877581113009e-12	1.68940335483578	0.946	0.475	2.22059662711965e-07	jeb	lamina monopolar neuron L3
9.8986768181505e-07	-0.831931772513427	0.959	0.966	0.0236895133611978	sano	lamina monopolar neuron L3
2.53632935154385e-09	1.67416866944357	0.359	0	6.06994340411475e-05	Ldh	lamina monopolar neuron L4
1.98841350219368e-06	-1.4621253095288	0.062	0.412	0.0475867119344993	Obp99b	lamina monopolar neuron L4
5.07488775508304e-10	1.42783409337952	0.379	0	1.21452213754647e-05	FBti0063565	lamina wide-field 2 neuron
7.99752554466488e-08	1.88828756062366	0.293	0	0.0019139678133492	CG33978	lamina wide-field 2 neuron
4.74970216781476e-07	-1.06318453522521	0.345	0.739	0.0113669872280143	COX8	lamina wide-field 2 neuron
1.27635837415381e-06	0.907222927479531	0.862	0.568	0.030545808610249	CG46385	lamina wide-field 2 neuron
2.56330814194369e-08	-1.46182049604357	0.059	0.469	0.000613450904529963	Obp99b	lobular columnar neuron LC12
1.66794639756848e-07	1.29639712673176	0.279	0.01	0.00399172931866087	Ldh	lobular columnar neuron LC12
2.23234038415032e-07	1.48504644067042	0.381	0.015	0.00534243700734856	Ldh	medullary intrinsic neuron Mi1
4.91771714177129e-07	-0.802240283473915	0.873	0.969	0.0117690806636871	igl	medullary intrinsic neuron Mi1
1.57073985995413e-06	-1.69667105425122	0.079	0.446	0.0375909463284223	Obp99b	medullary intrinsic neuron Mi1
1.04030121361456e-19	1.2721993547793	0.257	0	2.48964886442237e-15	Ldh	medullary intrinsic neuron Mi4
8.8201100326411e-16	-1.13225779183402	0.091	0.411	2.11082873301167e-11	Obp99b	medullary intrinsic neuron Mi4
9.66075050935978e-13	0.883992101477541	0.174	0.003	2.31201081189998e-08	FBti0063565	medullary intrinsic neuron Mi4
5.41393961707434e-11	1.49057283347317	0.274	0.07	1.29566402915823e-06	CG33978	medullary intrinsic neuron Mi4
7.52156492926364e-11	1.13797786672086	0.483	0.24	1.80006091887137e-06	hzg	medullary intrinsic neuron Mi4
2.35676697780465e-10	0.699887224037974	0.17	0.014	5.6402147312821e-06	Dro	medullary intrinsic neuron Mi4
5.8533730643348e-09	0.650507342837506	0.148	0.014	0.00014008292417566	Arc1	medullary intrinsic neuron Mi4
8.86717301162496e-09	-0.786736196048836	0.27	0.509	0.000212209184514208	RR48373-transposable-element	medullary intrinsic neuron Mi4
1.35798897289915e-08	0.615966578313813	0.135	0.01	0.000324993920994224	AttC	medullary intrinsic neuron Mi4
1.65197276594851e-08	0.83358294305752	0.27	0.087	0.000395350122346796	Drs	medullary intrinsic neuron Mi4
1.79750632016692e-08	0.714003682422174	0.209	0.045	0.000430179212542347	Mtk	medullary intrinsic neuron Mi4
1.99094826413722e-08	-0.686250542520443	0.052	0.233	0.000476473738573321	FBti0019000	medullary intrinsic neuron Mi4
2.25981707000853e-08	-0.799547430081955	0.252	0.474	0.000540819421194442	Syn1	medullary intrinsic neuron Mi4
4.95619601032336e-08	0.79559051927761	0.491	0.31	0.00118611682919059	FBti0019603	medullary intrinsic neuron Mi4
7.51985987411189e-08	-0.628276705577771	0.535	0.753	0.00179965286507246	Nplp2	medullary intrinsic neuron Mi4
1.34140475969009e-07	0.595032310079207	0.135	0.017	0.00321024987089033	CG6912	medullary intrinsic neuron Mi4
1.87405578691253e-07	0.73453601493399	0.639	0.484	0.00448499030923908	retinin	medullary intrinsic neuron Mi4
3.24745913498698e-07	0.593713857464513	0.122	0.014	0.00777181920185084	asRNA:CR45600	medullary intrinsic neuron Mi4
3.24792011237332e-07	-0.640340879184318	0.13	0.324	0.00777292241293184	ND-75	medullary intrinsic neuron Mi4
4.33472081891946e-07	0.533119240212055	0.817	0.732	0.010373853863838	elav	medullary intrinsic neuron Mi4
3.20154318824502e-15	1.4010577393348	0.425	0.008	7.66193315810797e-11	Ldh	olfactory receptor neuron
8.69940292545079e-12	1.30032060170874	0.378	0.032	2.08194110811888e-07	Dro	olfactory receptor neuron
1.30774783439733e-09	0.798960142568648	0.953	0.903	3.12970211727968e-05	Ald1	olfactory receptor neuron
3.31312871445435e-09	-1.26831390378581	0.134	0.452	7.92897963943215e-05	Obp99b	olfactory receptor neuron
7.9684706048897e-08	1.11471913765242	0.567	0.258	0.0019070143851622	Cpr72Ec	olfactory receptor neuron
8.06682610494299e-08	0.834289289898879	0.811	0.581	0.00193055282343496	lncRNA:CR44922	olfactory receptor neuron
1.12400144878051e-07	1.00609393832467	0.669	0.371	0.00268996026722152	hzg	olfactory receptor neuron
2.52959710969573e-20	1.25376598993463	0.343	0.004	6.05383180292382e-16	Ldh	OPN neuron
9.09726283082577e-16	1.10613860661432	0.287	0.009	2.17715694067322e-11	y	OPN neuron
1.1979423982399e-15	1.53831715399425	0.667	0.279	2.86691574746774e-11	hzg	OPN neuron
5.08362942652518e-10	-0.982898522363682	0.102	0.451	1.21661419435601e-05	Obp99b	OPN neuron
8.32023802493875e-10	1.0193512690728	0.352	0.09	1.99119936412834e-05	Dgp-1	OPN neuron
1.86616999253649e-09	1.09132366684197	0.87	0.609	4.46611802613834e-05	CG4577	OPN neuron
6.50532488217408e-09	-0.966279803750442	0.093	0.403	0.00015568543508019	ND-75	OPN neuron
6.13173831294404e-08	0.773201033724091	0.333	0.099	0.00146744761305377	Drs	OPN neuron
7.07197293634214e-08	0.503521432926523	0.148	0.009	0.0016924645631254	AttC	OPN neuron
1.57088491653901e-07	0.52490973216059	0.157	0.013	0.00375944178226115	Dro	OPN neuron
3.01598192059624e-07	0.567575178868697	0.139	0.009	0.00721784793237091	MFS3	OPN neuron
4.72160793731037e-07	0.566846610181743	0.12	0.004	0.0112997521155712	FBti0063565	OPN neuron
5.07446073349455e-07	0.524566765145059	0.167	0.021	0.0121441994273992	asRNA:CR45600	OPN neuron
5.58856415955377e-07	0.702643004412457	0.278	0.082	0.0133745517466441	Tspo	OPN neuron
2.62208137816899e-46	-1.57864502731902	0.141	0.64	6.27516515423403e-42	Obp99b	outer photoreceptor cell
1.49316275977699e-34	1.43791105225835	0.414	0.01	3.57343711669828e-30	Ldh	outer photoreceptor cell
3.01384113839421e-22	-0.600759057370953	1	1	7.21272461240503e-18	Arr1	outer photoreceptor cell
3.83250813313284e-22	0.901788814427213	0.333	0.037	9.1719584642135e-18	Dro	outer photoreceptor cell
7.88886084461858e-21	0.797414573226366	0.953	0.897	1.88796217733412e-16	Tsp97E	outer photoreceptor cell
4.94391536220054e-20	0.86073268840584	0.943	0.843	1.18317782448183e-15	Ald1	outer photoreceptor cell
6.41913707762929e-17	0.829473034271152	0.406	0.117	1.53622788541824e-12	CG11052	outer photoreceptor cell
8.36499683717723e-17	0.521990461635176	0.206	0	2.00191104307326e-12	MFS3	outer photoreceptor cell
1.99331761778049e-16	-0.505166481016937	1	1	4.77040772287227e-12	ninaE	outer photoreceptor cell
4.78385619241541e-16	0.765883561154308	0.372	0.097	1.14487246396886e-11	Mtk	outer photoreceptor cell
8.99312421825122e-16	-0.614986170562247	0.049	0.263	2.15223448791188e-11	RR48375-transposable-element	outer photoreceptor cell
1.02919506308566e-15	0.728121387401035	0.253	0.03	2.46306962497661e-11	Arc1	outer photoreceptor cell
5.2739333874222e-13	0.518431651934654	0.924	0.853	1.26215773827788e-08	scrt	outer photoreceptor cell
1.27760621988797e-12	-0.656517135851628	0.357	0.607	3.05756720543589e-08	RR48373-transposable-element	outer photoreceptor cell
2.17844030933923e-11	0.853184186193046	0.523	0.297	5.21344334831064e-07	Cpr72Ec	outer photoreceptor cell
7.28484151240887e-11	-0.632687182181801	0.258	0.493	1.74340827074969e-06	Achl	outer photoreceptor cell
7.3666011935915e-11	-0.698613533744385	0.75	0.837	1.76297499765032e-06	Nplp2	outer photoreceptor cell
8.92084158240786e-11	-0.502561148701248	0.068	0.24	2.13493580750185e-06	TotA	outer photoreceptor cell
1.3990724089367e-10	0.557244092458954	0.203	0.037	3.3482600890673e-06	AttC	outer photoreceptor cell
1.76388021617743e-10	-0.543710782342838	0.693	0.843	4.22131813335583e-06	CG14186	outer photoreceptor cell
3.83816710823902e-10	0.638510422921411	0.716	0.583	9.18550152343761e-06	Hex-A	outer photoreceptor cell
4.61200130134535e-10	0.636201016788097	0.422	0.207	1.10374415143797e-05	Drs	outer photoreceptor cell
5.69763622080305e-10	0.738501450106381	0.628	0.447	1.36355830036259e-05	CG10960	outer photoreceptor cell
1.36686231137349e-09	1.03291604347763	0.568	0.407	3.27117488357904e-05	hzg	outer photoreceptor cell
2.05785677508466e-09	0.602400460351096	0.404	0.197	4.92486283413261e-05	CG11458	outer photoreceptor cell
2.27927311795356e-09	-0.553673884919246	0.904	0.947	5.45475642588646e-05	CaMKI	outer photoreceptor cell
2.69581617812848e-09	0.515889250121106	0.292	0.11	6.45162727749708e-05	Tspo	outer photoreceptor cell
3.7420985473617e-09	0.728456086562637	0.547	0.357	8.95559024354603e-05	Pgi	outer photoreceptor cell
4.43498263136569e-09	0.546218503640399	0.745	0.59	0.000106138004333844	Gapdh2	outer photoreceptor cell
5.19017969802676e-09	0.725882612937285	0.573	0.407	0.000124211380533176	Xrp1	outer photoreceptor cell
9.68871916177897e-09	0.755478906858648	0.669	0.48	0.000231870426979694	CG4577	outer photoreceptor cell
1.09993431521292e-08	0.58438771571531	0.682	0.533	0.000263236280316756	IscU	outer photoreceptor cell
2.42976417448665e-08	0.503760852147601	0.75	0.58	0.000581491162238146	CG42392	outer photoreceptor cell
2.49672320672622e-08	0.673658719633756	0.26	0.097	0.000597515797833718	Proc	outer photoreceptor cell
3.09748472799329e-08	-0.504984485996189	0.786	0.853	0.000741290045103355	CG11537	outer photoreceptor cell
3.22991573556286e-08	-0.518968357613547	0.365	0.553	0.000772983433834903	Hexo1	outer photoreceptor cell
3.4244231900057e-08	0.572781812581434	0.388	0.2	0.000819532957832164	Dgp-1	outer photoreceptor cell
4.6157976805306e-08	0.768327752242823	0.258	0.1	0.00110465270090458	FBti0019183	outer photoreceptor cell
1.09736567155209e-07	-0.766771441036732	0.224	0.38	0.00262621552515845	CG43783	outer photoreceptor cell
1.48580035410324e-07	-0.531029653934294	0.911	0.93	0.00355581740743988	apolpp	outer photoreceptor cell
8.32068739551702e-07	-0.666056004765532	0.581	0.643	0.0199130690749513	CG2233	outer photoreceptor cell
1.79315062745246e-06	-0.668328645747625	1	1	0.0429136808161924	lncRNA:CR34335	outer photoreceptor cell
4.87544280794019e-147	-2.46264673604917	0.36	0.941	1.16679097279625e-142	Obp99b	photoreceptor cell
1.36744869785971e-118	2.01762784666286	0.699	0.02	3.27257822371786e-114	Ldh	photoreceptor cell
8.06180789732557e-86	1.67092362575055	0.69	0.128	1.92935186598796e-81	Dro	photoreceptor cell
1.53327717184463e-57	1.27362183458624	0.494	0.059	3.66943892765856e-53	AttC	photoreceptor cell
7.71225100218061e-57	1.28638404670133	0.569	0.141	1.84569590984186e-52	Dgp-1	photoreceptor cell
3.26670617970213e-54	-0.880580251314625	0.981	0.996	7.81788122926313e-50	Nplp2	photoreceptor cell
4.19716030353182e-50	-0.913436443524672	0.896	0.968	1.00446440384123e-45	CG2233	photoreceptor cell
3.16001795863889e-47	1.25243424206094	0.685	0.296	7.56255497861458e-43	Mtk	photoreceptor cell
5.03466711671578e-47	-1.1810128059869	0.171	0.545	1.20489653437242e-42	TotA	photoreceptor cell
7.32587801860729e-43	0.576170438687345	0.998	0.991	1.7532291274131e-38	Ald1	photoreceptor cell
1.2486977162097e-40	0.977900837975475	0.752	0.405	2.98838337443305e-36	Drs	photoreceptor cell
1.11089423972021e-37	0.856770863843904	0.393	0.069	2.6585920944984e-33	Arc1	photoreceptor cell
1.66130777017171e-36	0.726185273648796	0.277	0.009	3.97584175557493e-32	MFS3	photoreceptor cell
3.05136509943212e-36	0.915597427996963	0.324	0.035	7.30252695596096e-32	Cyp4e3	photoreceptor cell
2.87158784530169e-34	-0.641663088088115	0.961	0.991	6.872284031376e-30	CG6503	photoreceptor cell
2.06501304899745e-29	0.697655637425984	0.879	0.751	4.9419892288607e-25	IscU	photoreceptor cell
2.55809919819571e-28	0.807231398325946	0.729	0.519	6.12204300112196e-24	CG10960	photoreceptor cell
3.33758940116322e-28	-0.860672228761381	0.424	0.673	7.98751895486381e-24	ND-75	photoreceptor cell
4.38932777032604e-28	0.601812859593156	0.201	0	1.05045392199443e-23	CG11313	photoreceptor cell
1.66790519485106e-27	-0.809434234235406	0.34	0.613	3.99163071231756e-23	BomS6	photoreceptor cell
1.81873814928569e-27	-0.758469253307783	0.55	0.768	4.35260413887051e-23	CCHa2	photoreceptor cell
1.40068648439605e-26	0.656424948447586	0.86	0.725	3.35212289445663e-22	Pgi	photoreceptor cell
6.23574522686685e-25	0.974601400966567	0.69	0.437	1.49233854769377e-20	CG11458	photoreceptor cell
1.67445857931138e-24	-0.843442531739457	0.265	0.539	4.007314272008e-20	RR48373-transposable-element	photoreceptor cell
2.41324763462385e-24	0.635686408978195	0.279	0.052	5.7753842391818e-20	Pepck2	photoreceptor cell
8.76667482647018e-24	0.90118373671695	0.724	0.494	2.09804061947084e-19	Cpr72Ec	photoreceptor cell
1.25627711985011e-23	-0.74088049629108	0.076	0.297	3.00652240322528e-19	fit	photoreceptor cell
2.09375710515348e-23	0.744397726632125	0.52	0.243	5.01077950405331e-19	Proc	photoreceptor cell
2.7828807846308e-22	0.659038827610728	0.474	0.21	6.65999029377842e-18	Tspo	photoreceptor cell
6.78683969584694e-21	0.602888833910033	0.213	0.03	1.62422647601009e-16	AttA	photoreceptor cell
1.46048191163213e-20	-0.571821079257015	0.866	0.924	3.49522531091802e-16	Obp99c	photoreceptor cell
3.45851644766474e-19	-0.634226278739226	0.66	0.803	8.27692156255125e-15	CG4716	photoreceptor cell
1.8270250131819e-18	0.820050832898448	0.643	0.433	4.37243626154693e-14	hzg	photoreceptor cell
6.1160615173746e-18	0.508715041115762	0.866	0.751	1.46369584233809e-13	Hex-A	photoreceptor cell
9.25061216962837e-18	-0.63810304724557	0.584	0.732	2.21385650443546e-13	Npc2g	photoreceptor cell
3.82031003076148e-17	0.525677923719185	0.974	0.939	9.14276596561838e-13	retinin	photoreceptor cell
3.14635673869491e-16	0.58977917636361	0.439	0.221	7.52986094704465e-12	Myc	photoreceptor cell
4.36507458139361e-16	0.725760057945561	0.407	0.203	1.04464964881912e-11	CG33978	photoreceptor cell
6.39845032837677e-16	0.522347513271333	0.794	0.645	1.53127713258713e-11	aay	photoreceptor cell
1.16868691926802e-15	0.624265958002897	0.215	0.056	2.79690153519223e-11	FBti0019183	photoreceptor cell
5.04881753694994e-15	-0.642399667496584	0.363	0.552	1.20828301294286e-10	Had1	photoreceptor cell
1.38417221527081e-14	1.04520504777337	0.283	0.104	3.31260094558611e-10	Hsp26	photoreceptor cell
1.5275702657771e-14	-0.579539279299579	0.361	0.559	3.65578116005774e-10	28SrRNA-Psi:CR45859	photoreceptor cell
4.48125953074851e-14	0.503813356799099	0.854	0.745	1.07245503089873e-09	sima	photoreceptor cell
7.13216045892806e-14	-0.589872857209618	0.277	0.459	1.70686864103066e-09	teq	photoreceptor cell
3.6726632126328e-13	0.553422065868093	0.601	0.426	8.78941760047281e-09	CG44774	photoreceptor cell
8.32243075922212e-13	0.55553978500101	0.614	0.418	1.99172412929704e-08	BomS1	photoreceptor cell
1.26045228541841e-12	0.504712356017349	0.732	0.6	3.01651440946334e-08	NaPi-III	photoreceptor cell
1.28872771250318e-12	0.503491523817487	0.808	0.682	3.08418316156261e-08	BomS3	photoreceptor cell
6.26338483376749e-12	0.514693857560735	0.355	0.182	1.49895325841724e-07	Uhg1	photoreceptor cell
3.69149898634844e-11	0.511202231183914	0.47	0.294	8.83449537412908e-07	CG3036	photoreceptor cell
9.47485255643784e-10	-0.512889578079816	0.33	0.485	2.2675217138067e-05	CG16926	photoreceptor cell
1.27906190912215e-09	0.512510306559219	0.151	0.045	3.06105096091112e-05	bnl	photoreceptor cell
3.58905019642949e-08	0.929459926853132	0.282	0.149	0.000858931493009505	Hsp23	photoreceptor cell
8.6124812200794e-08	-0.535715937836154	0.321	0.448	0.0020611390055894	CG6910	photoreceptor cell
1.0300078479785e-06	-0.505888915258344	0.403	0.504	0.0246501478178214	CG6426	photoreceptor cell
1.01949293393694e-10	-1.60472755185607	0.575	0.877	2.43985048949788e-06	Syn1	photoreceptor-like cell
1.10044508728231e-07	-1.1737404794207	0	0.329	0.00263358518288402	RR48375-transposable-element	photoreceptor-like cell
1.77962553564534e-06	1.06977969700951	0.274	0	0.0425899983190644	CG11052	photoreceptor-like cell
1.77962553564534e-06	1.05481707702647	0.274	0	0.0425899983190644	Dro	photoreceptor-like cell
1.32606160925314e-17	2.13774649788718	0.856	0.323	3.17353064326461e-13	FBti0019603	pigment cell
3.51889495842514e-12	1.65806217112901	0.845	0.366	8.42141941450305e-08	qin	pigment cell
5.0417244306334e-10	1.60036818512229	0.402	0.032	1.20658549073919e-05	Ldh	pigment cell
2.4510206427297e-09	-1.40879803238216	0.186	0.57	5.86578260218072e-05	Obp99b	pigment cell
5.75841133250899e-09	1.36757864189189	0.402	0.054	0.000137810300009605	Dro	pigment cell
6.69866068587514e-09	0.826201143932408	0.309	0	0.000160312347534364	CG6912	pigment cell
3.89454418246876e-08	0.927054687125072	0.33	0.022	0.000932042313748424	asRNA:CR45600	pigment cell
8.35104352621934e-08	-1.14102987346584	0.186	0.548	0.00199857173669481	RR48373-transposable-element	pigment cell
7.676341044865e-07	-0.920431823273388	0.763	0.925	0.0183710193885709	rdhB	pigment cell
7.86096258790601e-07	-1.45035102927041	0.598	0.806	0.0188128556653767	CG4928	pigment cell
9.38856611900168e-07	0.920028686093599	0.505	0.161	0.0224687164359948	Drs	pigment cell
1.36938161327236e-06	0.678168860745577	0.247	0.011	0.032772040768834	Cyp4e3	pigment cell
2.05234880568096e-06	0.87988460302268	0.938	0.839	0.0491168116175566	Ald1	pigment cell
3.23988582456285e-14	2.43296454730672	0.469	0.009	7.7536947553438e-10	Ldh	Poxn neuron
8.07253138916149e-10	1.70835459513746	0.449	0.062	1.93191821205413e-05	Dgp-1	Poxn neuron
1.4345125577082e-09	2.53764765153853	0.673	0.265	3.43307545310726e-05	hzg	Poxn neuron
3.2839576766544e-09	1.19935105861273	0.959	0.885	7.8591675117693e-05	Ald1	Poxn neuron
3.32699791150854e-09	1.08442635371495	0.286	0	7.96217140182223e-05	MFS3	Poxn neuron
1.64514847150317e-07	1.03791249963993	0.347	0.044	0.00393716932200139	Tpc1	Poxn neuron
1.47774157586058e-06	-1.41731416484912	0.061	0.442	0.0353653113934954	Obp99b	Poxn neuron
1.56147392074221e-06	-0.845703465753717	0.837	0.92	0.0373691938712025	Argk	Poxn neuron
1.36310202876421e-14	1.82575976304954	0.417	0	3.26217577523851e-10	Ldh	serotonergic neuron
2.08325347827837e-10	-1.87924415861457	0.191	0.583	4.9856422242158e-06	MFS14	serotonergic neuron
3.87049507333272e-10	-2.65521524660387	0.191	0.548	9.26286880949987e-06	h	serotonergic neuron
5.75685897807005e-10	-1.18183336713897	0.165	0.548	1.37773149063172e-05	Obp99b	serotonergic neuron
9.05285490753688e-08	1.04297348492614	0.348	0.07	0.00216652923647173	Dgp-1	serotonergic neuron
1.1776417015375e-07	1.02720932159213	0.296	0.035	0.00281833212011955	Dro	serotonergic neuron
4.06119731663728e-07	-1.46210919869868	0.096	0.374	0.00971925741817633	Marf1	serotonergic neuron
1.59491685654819e-06	-1.19519808358023	0.252	0.539	0.0381695502109113	RR48373-transposable-element	serotonergic neuron
1.73064946001718e-06	-1.57598915212041	0.043	0.27	0.0414179028771312	CG42326	serotonergic neuron
2.04078040907914e-06	0.700108253510857	0.939	0.93	0.0488399567500821	Lk6	serotonergic neuron
1.17730320290428e-57	-2.12047360166842	0.129	0.625	2.81752202519053e-53	Obp99b	skeletal muscle of head
2.31811054056578e-45	1.67500902217857	0.417	0.019	5.54770214568201e-41	Ldh	skeletal muscle of head
3.20356723090748e-30	1.1535442839672	0.349	0.04	7.66677709700778e-26	Dro	skeletal muscle of head
3.32821102240218e-28	0.905422504098562	0.253	0.002	7.96507461881289e-24	FBti0063565	skeletal muscle of head
4.71029305721931e-23	1.13175576756417	0.286	0.042	1.12726733445372e-18	Arc1	skeletal muscle of head
3.06399253570981e-19	0.892001547687726	0.36	0.103	7.33274693646071e-15	Mtk	skeletal muscle of head
3.67187683536617e-18	0.967416206690846	0.343	0.103	8.78753564239832e-14	Dgp-1	skeletal muscle of head
7.1224502486879e-17	0.682121434695401	0.172	0.009	1.70454479351599e-12	MFS3	skeletal muscle of head
9.41174528955801e-17	1.01910719650818	0.459	0.198	2.25241888269702e-12	Drs	skeletal muscle of head
1.17266124348645e-16	0.749538526561163	0.21	0.026	2.80641288791177e-12	AttC	skeletal muscle of head
5.81736230781437e-16	-1.0282367502574	0.29	0.538	1.39221114750614e-11	RR48373-transposable-element	skeletal muscle of head
1.96709040978579e-15	0.527008483198602	0.155	0.007	4.70764076869936e-11	CG6912	skeletal muscle of head
6.32348625774681e-15	-0.757875585683477	0.79	0.869	1.51333673120397e-10	Nplp2	skeletal muscle of head
1.00538660671045e-13	0.904702495574863	0.6	0.396	2.40609122717945e-09	hzg	skeletal muscle of head
1.35947524675486e-13	0.757362550102749	0.264	0.075	3.25349616053372e-09	Proc	skeletal muscle of head
1.9007355351097e-12	-0.872423098565981	0.072	0.24	4.54884028262453e-08	TotA	skeletal muscle of head
3.64196248398863e-12	-0.801967268386084	0.572	0.72	8.7159446166816e-08	CG2233	skeletal muscle of head
1.29136275934897e-11	0.519576297820615	0.124	0.009	3.09048935567395e-07	Cyp4e3	skeletal muscle of head
2.52465634746924e-11	0.832679425583271	0.175	0.037	6.04200757076338e-07	FBti0019183	skeletal muscle of head
1.58655902251642e-10	0.695193820916332	0.476	0.291	3.7969530526863e-06	CG10960	skeletal muscle of head
1.73866375892661e-10	-0.67806405257124	0.022	0.135	4.16097010786316e-06	fit	skeletal muscle of head
7.08211944061867e-09	-0.522614932960699	0.921	0.96	0.000169489282452886	apolpp	skeletal muscle of head
1.22014759856343e-08	0.566864435519083	0.275	0.124	0.000292005723288199	Tspo	skeletal muscle of head
1.51058682905682e-08	-0.755794097735853	0.127	0.266	0.000361513639929877	BomS6	skeletal muscle of head
1.56812175076192e-08	0.559303120132987	0.41	0.235	0.000375282897392343	CG11458	skeletal muscle of head
1.68834810899011e-08	-0.80775363229391	0.221	0.371	0.000404055469443514	CCHa2	skeletal muscle of head
2.09303082583001e-08	0.680059774175604	0.29	0.138	0.000500904137237639	sr	skeletal muscle of head
4.16171542132123e-08	0.555160354741945	0.314	0.161	0.000995981734630596	Myc	skeletal muscle of head
8.72993919328178e-08	0.526715368874802	0.452	0.28	0.0020892490477362	CG44774	skeletal muscle of head
2.21054077547156e-07	0.587556988155679	0.369	0.221	0.00529026618385855	FBti0019603	skeletal muscle of head
3.46575673783058e-07	-0.555439347607346	0.755	0.795	0.00829424902497614	CG6503	skeletal muscle of head
6.99303261079904e-07	-0.575191717397053	0.424	0.566	0.0167357256441643	ND-75	skeletal muscle of head
9.67723809791097e-07	0.549646552405974	0.483	0.308	0.0231595662159205	Cpr72Ec	skeletal muscle of head
1.40130424244304e-06	0.600844488444671	0.214	0.1	0.0335360131301469	Uhg1	skeletal muscle of head
6.78577275517282e-10	1.70929401292905	0.305	0	1.62397113576796e-05	Ldh	T neuron T3
1.02299582884549e-07	-1.73335639123708	0.049	0.382	0.00244823361759302	Obp99b	T neuron T3
5.17800910343995e-11	-1.66692192976692	0.059	0.386	1.23920113863525e-06	Obp99b	T neuron T4/T5
9.98784681273546e-10	1.48290711470211	0.23	0.012	2.39029149922385e-05	Ldh	T neuron T4/T5
1.00693041784081e-06	0.780827194294156	0.644	0.38	0.0240978587597662	retinin	T neuron T4/T5
1.11724271956008e-06	-1.12562721020342	0.222	0.474	0.0267378527645118	RR48373-transposable-element	T neuron T4/T5
2.92436427321953e-10	-0.86284422166999	0.944	1	6.99858857866897e-06	Cbp53E	tm5ab
1.48080833063725e-09	-0.982171899115514	0.82	0.954	3.54387049688107e-05	wry	tm5ab
4.65536388240243e-09	-1.71217747206602	0.124	0.509	0.000111412168433655	RR48373-transposable-element	tm5ab
2.24544475991929e-07	-1.52915202280117	0.079	0.398	0.00537379839943886	Obp99b	tm5ab
2.31794101856811e-07	1.08964343439004	0.225	0	0.00554729644563719	Ldh	tm5ab
1.87537586401074e-06	1.6644060962931	0.236	0.019	0.044881495177505	CG33978	tm5ab
2.98558185195425e-08	1.35278482035549	0.387	0	0.000714509448809691	Ldh	transmedullary neuron Tm1
6.38745820399749e-08	-1.31268453557702	0.048	0.485	0.00152864649738068	Obp99b	transmedullary neuron Tm1
1.16373215344941e-06	-1.4858440656868	0.096	0.44	0.0278504378963514	Obp99b	transmedullary Y neuron TmY5a
2.62193519324857e-20	-1.50863307141838	0.057	0.361	6.27481530448248e-16	Obp99b	transmedullary Y neuron TmY8
2.24634787709158e-15	1.13849519973151	0.189	0.003	5.37595973945557e-11	Ldh	transmedullary Y neuron TmY8
4.0652867821907e-13	-1.08308887849754	0.226	0.486	9.72904432713877e-09	RR48373-transposable-element	transmedullary Y neuron TmY8
1.29375314992741e-12	0.857879077922412	0.65	0.411	3.09621003840628e-08	retinin	transmedullary Y neuron TmY8
1.26282170151776e-11	0.937681469521801	0.418	0.172	3.02218489607229e-07	hzg	transmedullary Y neuron TmY8
1.79856891622977e-11	1.06370404671672	0.192	0.025	4.30433513032109e-07	Mtk	transmedullary Y neuron TmY8
6.02691009700768e-11	1.13356675005324	0.259	0.069	1.44236012441588e-06	Drs	transmedullary Y neuron TmY8
1.13707117058962e-09	1.1891750943065	0.189	0.038	2.72123872545509e-05	CG33978	transmedullary Y neuron TmY8
1.15101427618088e-09	0.874635781339991	0.155	0.019	2.75460736575607e-05	Dro	transmedullary Y neuron TmY8
1.90888986076076e-08	0.603410601543568	0.69	0.498	0.000456835521477264	CG42795	transmedullary Y neuron TmY8
7.07362804347895e-08	0.518813870333874	0.869	0.771	0.00169286066336538	Ald1	transmedullary Y neuron TmY8
1.06809957386394e-07	-0.705450873034693	0.077	0.235	0.00255617590017119	ND-75	transmedullary Y neuron TmY8
1.49746975930344e-07	0.671650600174548	0.114	0.013	0.00358374462796499	Arc1	transmedullary Y neuron TmY8
4.29282136050445e-07	0.651847006564553	0.448	0.263	0.0102735800799593	Tsf1	transmedullary Y neuron TmY8
7.73032082767703e-07	0.500790589571078	0.788	0.671	0.0185002038047967	Nplp3	transmedullary Y neuron TmY8
7.91417626551661e-07	0.727999112862223	0.104	0.013	0.0189402066386344	AttC	transmedullary Y neuron TmY8
1.08016437855252e-06	0.613394614277022	0.599	0.451	0.0258504939075189	CG46385	transmedullary Y neuron TmY8
1.5101137163582e-06	-0.712015605716357	0.04	0.157	0.0361400414598844	FBti0063007	transmedullary Y neuron TmY8
