p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
1.43631836404706e-45	0.92338565174035	0.331	0.172	4.81698089750464e-41	SLC4A3
1.06432370978113e-196	-0.923120335545912	0.032	0.364	3.56942242549297e-192	GLCCI1
3.78713145223002e-62	0.922692137732213	0.598	0.492	1.27009027513438e-57	PRKAR1B
3.70442949072394e-140	-0.922221296845042	0.153	0.516	1.24235451830409e-135	RNF130
3.08159568133761e-31	0.921719431818742	0.477	0.421	1.03347474365019e-26	ACTR2
2.84965665652953e-47	0.921514216916116	0.324	0.163	9.55689352900308e-43	B3GALNT1
5.63807717910646e-38	0.920938154341094	0.346	0.213	1.89084194355693e-33	GOLGA2
1.53201933127002e-43	0.92061629305148	0.304	0.152	5.13793323128026e-39	PRRT1
1.05433315753431e-36	0.920298350300765	0.396	0.281	3.53591711042281e-32	UBE4A
1.01370848186771e-40	0.920201139592085	0.304	0.159	3.39967413563975e-36	SLC39A6
3.38594786701091e-156	-0.919837438375995	0.054	0.361	1.13554533615945e-151	MAST4
1.16598262928053e-31	0.919573462606521	0.323	0.206	3.9103559438181e-27	WSB2
9.41825748322201e-48	0.919020210411142	0.319	0.154	3.15860101214817e-43	COX5A
1.72828924361245e-166	-0.918472359662805	0.139	0.533	5.79616363630308e-162	ARID4B
1.85660510469881e-175	-0.91771905083309	0.049	0.378	6.22649653962839e-171	ADCY9
1.97638343825743e-229	-0.917548653329009	0.018	0.369	6.62819713688393e-225	RAD9A
4.58614048671685e-78	0.917525820137523	0.605	0.466	1.53805393503023e-73	ATXN10
2.24414095088827e-45	0.917457035400451	0.375	0.213	7.52617550699398e-41	UBA52
1.53602441309358e-39	0.916844319371913	0.417	0.299	5.15136507419194e-35	LNPK
9.33140078172944e-33	0.916442806140956	0.493	0.435	3.1294718801686e-28	LONRF2
9.6801829333422e-208	-0.916239803948681	0.027	0.367	3.24644295035497e-203	SIPA1L3
5.07776340871313e-223	-0.916239736895037	0.088	0.527	1.70292951438012e-218	POGZ
2.06946210546034e-147	-0.915711551176544	0.1	0.44	6.94035506308234e-143	SLMAP
2.6128298668028e-33	0.914701687119072	0.366	0.245	8.76264752429654e-29	LAMP1
6.75755447875587e-51	0.914028645224521	0.292	0.119	2.26628104554036e-46	FABP5
1.0871785322108e-39	0.913387576189594	0.364	0.225	3.64607064347537e-35	SNCB
3.91182966325882e-128	-0.912981076740545	0.222	0.593	1.31191031416711e-123	ASH1L
1.58644870654953e-151	-0.912846552131914	0.089	0.425	5.32047302715517e-147	CDK8
2.16478931749956e-172	-0.912521677560054	0.035	0.341	7.26005393409827e-168	RNLS
1.24556149991295e-179	-0.911976460707561	0.098	0.48	4.17723960225807e-175	VPS13A
3.172742827855e-37	0.911664698892226	0.376	0.254	1.06404276217773e-32	FHL1
6.4944104641463e-45	0.911500037376688	0.464	0.333	2.17803043736075e-40	FEZ1
1.32983719412109e-46	0.910928267680824	0.306	0.146	4.45987499792391e-42	ADH5
1.11490372449849e-214	-0.910874473624414	0.03	0.384	3.73905262085058e-210	RECK
5.68916989733835e-106	-0.910830942809351	0.243	0.585	1.90797690847036e-101	HIBCH
3.1690859369064e-220	-0.910455489460602	0.044	0.423	1.0628163506603e-215	ZBTB8OS
3.53647036170074e-34	0.909723458516563	0.409	0.306	1.18602606520358e-29	TXNL1
9.28845253581176e-228	-0.909477947780947	0.029	0.399	3.11506832693519e-223	PKD2
1.02375424515395e-42	0.908866798855481	0.342	0.193	3.43336461197281e-38	JPT1
2.43368099841637e-107	0.908828282403729	0.737	0.657	8.16183596438897e-103	PAFAH1B1
6.95560200403565e-161	-0.908500114471368	0.112	0.483	2.33270024409344e-156	UBR2
1.63620074659762e-35	0.908307691880379	0.344	0.22	5.48732644386444e-31	SLC2A6
3.53816411274748e-151	-0.907947223836726	0.05	0.347	1.18659409849212e-146	MTERF1
2.63508480131669e-125	-0.907272037315803	0.043	0.296	8.83728389817579e-121	TIAM1
4.29865206242966e-179	-0.907262829093456	0.015	0.297	1.44163894217704e-174	ANTXR1
6.71614921347194e-55	0.907054326977514	0.299	0.118	2.25239496172209e-50	MAGEH1
7.40285272563571e-160	-0.907049136945955	0.12	0.493	2.48269471859645e-155	DOCK9
1.11667020726565e-138	-0.906909271682678	0.078	0.384	3.74497687410679e-134	MCPH1
1.87691597351721e-35	0.906519233299228	0.386	0.273	6.29461310038468e-31	NDUFV1
1.53392070725393e-187	-0.906296569725651	0.094	0.487	5.14430987591751e-183	WDR60
6.6913268751026e-24	0.905508649148744	0.388	0.317	2.24407029410316e-19	USP8
8.52618203901798e-58	0.905492331794226	0.285	0.098	2.85942567042546e-53	ETFB
3.8555173717508e-65	0.90542012429976	0.276	0.079	1.29302486096407e-60	CCDC184
5.78800836501288e-152	-0.904872967593534	0.124	0.488	1.94112436537437e-147	PHIP
2.81740017519869e-123	-0.904748528629797	0.117	0.427	9.44871496756383e-119	HLCS
5.72750409098989e-145	-0.904233220176726	0.077	0.388	1.92083304699528e-140	ZDHHC14
3.89648335267567e-123	-0.904127827544507	0.106	0.41	1.30676362198684e-118	GAREM1
3.67507694185956e-43	0.904011823155515	0.352	0.199	1.23251055399144e-38	ERLEC1
1.48628597412782e-181	-0.903983999925502	0.095	0.482	4.98455727143247e-177	SETD2
2.23375694073923e-192	-0.903633509416823	0.023	0.337	7.49135065215715e-188	AC097103.2
9.13802818334916e-63	0.902985735061473	0.259	0.07	3.06462051184981e-58	SRPRA
3.53844964021553e-133	-0.902416541920245	0.031	0.276	1.18668985583908e-128	ADCY8
6.02696970953098e-33	0.902028551170713	0.302	0.175	2.0212648314854e-28	DNAJB1
1.04031517774241e-43	0.901820140195908	0.407	0.264	3.48890501159473e-39	DPYSL3
9.30262245805783e-135	-0.901517861618664	0.099	0.418	3.11982049375886e-130	PHACTR3
9.45432457930811e-138	-0.901210334295612	0.023	0.265	3.17069683416256e-133	U91319.1
3.93706417241598e-158	-0.90095125707151	0.065	0.386	1.32037321150315e-153	RAB28
4.81060082545273e-45	0.900838720967382	0.314	0.15	1.61333119883208e-40	RPS27A
1.31749308459828e-36	0.900670278242853	0.319	0.186	4.41847655781725e-32	SSU72
3.10820524453033e-91	-0.900641669304804	0.108	0.359	1.04239879285814e-86	PLCH1
4.25290638206216e-119	-0.900420984706432	0.186	0.529	1.42629721335219e-114	SOBP
6.14504151804674e-164	-0.900398808379441	0.134	0.525	2.06086257390733e-159	ZNF248
3.11015416275889e-174	-0.900319405856767	0.071	0.423	1.04305240156445e-169	LINC01184
2.18801396817681e-38	0.900313556582014	0.299	0.157	7.33794244507456e-34	ABCF1
1.77331826398327e-159	-0.900207352390042	0.112	0.477	5.94717746192068e-155	DENND4A
1.63034032373747e-61	-0.899816066666559	0.32	0.587	5.46767234371836e-57	APBA1
8.71441822521014e-35	-0.899609725821177	0.082	0.206	2.92255444018872e-30	EYA4
1.37889329566869e-73	-0.899412901965498	0.075	0.276	4.62439444568407e-69	NCKAP5
8.73127017607006e-152	-0.899082391081759	0.162	0.549	2.92820607894862e-147	NFAT5
1.16298143682446e-40	0.898190177121618	0.358	0.213	3.90029084467819e-36	PSMB1
8.45231301934556e-49	0.897996933466058	0.277	0.112	2.83465221729792e-44	KPNA2
3.0140460138492e-189	-0.897281431584771	0.167	0.613	1.01082061166461e-184	ARGLU1
4.1760512493642e-35	0.896856523727271	0.337	0.21	1.40052230749927e-30	IPO5
2.69229474648808e-197	-0.896641765195025	0.018	0.33	9.02914889129707e-193	CDON
7.57875397027898e-40	0.896200359864301	0.329	0.184	2.54168671901246e-35	POMP
4.06200319688863e-201	-0.896008941167204	0.018	0.333	1.36227401214054e-196	LINC02062
9.85892078868893e-173	-0.895930099808047	0.028	0.324	3.30638626490261e-168	CCDC146
1.53114862349017e-46	0.895712815590955	0.3	0.138	5.13501313859899e-42	CDIPT
2.65657763255427e-33	0.895149402687169	0.33	0.211	8.90936440629724e-29	PNMA3
3.45439747458006e-169	-0.894677214848939	0.012	0.275	1.15850128104992e-164	FRMD3
2.27712657651809e-08	0.893099662904447	0.198	0.152	0.00076367993996687	PCP4
1.33899932968718e-203	-0.890589177418668	0.01	0.316	4.4906020519719e-199	BASP1-AS1
5.40551899704892e-116	-0.890547475463523	0.067	0.328	1.8128489060403e-111	MAML2
7.3143494554701e-33	0.89029659645806	0.371	0.258	2.45301337688101e-28	MBOAT7
1.75778388518823e-35	0.889676215981416	0.33	0.2	5.89507981575578e-31	COPB2
1.4842508118265e-50	0.889490194295254	0.283	0.112	4.97773194762253e-46	PSMD6
8.14188874165712e-53	0.889347078263796	0.261	0.089	2.73054522728955e-48	DNAJB9
9.50981701259456e-42	0.888920691155463	0.332	0.18	3.18930733151384e-37	UBE2M
5.44031237463387e-33	0.88881234801587	0.397	0.292	1.82451756108096e-28	COX7A2L
1.48673263343414e-35	0.888767232301031	0.373	0.246	4.98605523274808e-31	MAN2A2
1.43638414605865e-179	-0.888733514533708	0.026	0.328	4.81720151063689e-175	CCDC30
7.42509059797766e-187	-0.888700603111463	0.051	0.399	2.49015263384377e-182	XRN1
1.17886048551307e-171	-0.888273649340445	0.052	0.379	3.95354441026519e-167	SIDT1
8.26842767471898e-198	-0.888115504476796	0.012	0.313	2.7729825892705e-193	ANKRD7
1.60252392890032e-32	0.887869163048072	0.412	0.31	5.37438450035301e-28	RHOQ
3.9566509425228e-54	0.887866886282226	0.28	0.103	1.32694202659387e-49	PSMC4
7.38828930818092e-60	0.887781026974016	0.279	0.09	2.47781058528463e-55	IDH3B
1.45302486983666e-272	-0.887450336717387	0.017	0.421	4.87300950597121e-268	GOLGA8B
7.45078067111007e-38	0.887329065109559	0.44	0.324	2.49876831367018e-33	DYNLRB1
2.75436512988939e-166	-0.886812372489705	0.019	0.292	9.23731433611004e-162	STPG2
1.10403019034798e-49	0.886656902432293	0.27	0.104	3.70258604937001e-45	YIPF3
1.25719824905581e-39	0.88659892143222	0.358	0.215	4.21626576785847e-35	RACK1
3.44556198565465e-43	0.886446543886974	0.552	0.498	1.155538123129e-38	DNM1L
2.81307517159913e-52	0.886050212483548	0.257	0.087	9.43421020299199e-48	G6PC3
1.30128371110538e-41	0.885967431672669	0.331	0.181	4.3641151819341e-37	ATXN7L3B
2.58026844863973e-37	0.885746260007514	0.324	0.189	8.65344629620305e-33	TUBGCP2
2.663152024102e-107	-0.885076199912908	0.129	0.431	8.93141294323087e-103	USP32
9.00770923381895e-42	0.884493677526787	0.294	0.145	3.02091544574586e-37	PDHA1
5.24756473870858e-80	-0.884486166502704	0.41	0.697	1.7598757864207e-75	SGIP1
1.17521743449012e-49	0.884415398912348	0.278	0.111	3.9413267100495e-45	PEF1
4.03050632302922e-44	0.884001089453081	0.274	0.119	1.35171090555431e-39	CYB561
9.40445521507293e-37	0.883385751587295	0.315	0.18	3.15397214547901e-32	CHST1
2.91022276292838e-47	0.882901883656107	0.318	0.153	9.76001408003289e-43	PIANP
4.71036650602752e-163	-0.88218762273959	0.061	0.388	1.57971561512645e-158	UVRAG
2.28009582039986e-44	0.881603238188774	0.419	0.254	7.64675735287502e-40	TMSB10
6.45526034162698e-172	-0.881424369759947	0.013	0.282	2.16490066077144e-167	AC090568.2
1.49802461628116e-36	0.881234148460955	0.517	0.462	5.02392515562211e-32	CD47
2.23074274481444e-27	0.881214019199497	0.399	0.314	7.4812419432842e-23	AHCYL1
2.82416650344335e-239	-0.881039830894691	0.065	0.499	9.47140720259798e-235	TTC14
1.15699632476576e-211	-0.880922555970436	0.05	0.429	3.88021857436692e-207	SHPRH
2.03226612840028e-39	0.880901617126044	0.396	0.268	6.81561091481601e-35	PSMD4
5.99329755886581e-44	0.880853393396641	0.302	0.146	2.00997220231683e-39	SMIM29
3.95876653136278e-165	-0.880780641672828	0.047	0.357	1.32765153162314e-160	CENPP
5.38843537929694e-30	0.880717283009135	0.4	0.303	1.80711957315482e-25	FKBP8
7.7271568507276e-128	-0.880710025169095	0.017	0.234	2.59145659302851e-123	GALNT18
3.43688107786785e-54	0.880554667548409	0.302	0.121	1.15262680708454e-49	PSMC5
8.35285590224494e-221	-0.880201036414479	0.013	0.345	2.80129728393589e-216	AL117190.2
2.70496299130233e-25	0.878217427259219	0.383	0.306	9.07163438393064e-21	SSR1
4.90519417201807e-34	0.878121857271743	0.353	0.223	1.6450549694697e-29	ATP5MPL
2.64212532854731e-237	-0.877814057358398	0.017	0.379	8.86089571434913e-233	CBWD5
3.73742334173013e-206	-0.877576609759352	0.045	0.412	1.25341966611603e-201	RNF144A
6.84665204886557e-38	0.877494674502889	0.298	0.157	2.29616169762804e-33	MPC2
1.37200325415546e-44	0.877493073081129	0.292	0.133	4.60128731346117e-40	EIF5A
1.30862583100452e-72	-0.877321187489669	0.37	0.66	4.38873844943987e-68	PAK3
1.18710095128311e-150	-0.8772961380433	0.111	0.466	3.98118046031815e-146	LINC02256
5.92687246563842e-51	0.876958809421128	0.269	0.101	1.98769521880116e-46	TSPYL5
2.09802989375781e-47	0.876599231154593	0.596	0.542	7.03616285469557e-43	SLC38A1
1.54112715674867e-22	0.876569415975105	0.362	0.291	5.16847814558801e-18	IPO7
1.55298461793402e-33	0.876391289037898	0.507	0.426	5.20824451316533e-29	CAMK2N1
1.90868598208837e-61	-0.87610980612773	0.121	0.336	6.40116017812976e-57	CTNNA3
7.90978442506595e-38	0.875889788245124	0.293	0.155	2.65270440263437e-33	HSDL1
1.25389599297942e-130	-0.875674956659312	0.102	0.419	4.20519099165509e-126	FBXO16
4.53140400575496e-34	0.874476828758508	0.347	0.224	1.51969696141004e-29	OAZ2
1.54066893482575e-151	-0.873730690773408	0.085	0.42	5.16694140672512e-147	MCF2L
7.78324160577936e-39	0.873661870329328	0.312	0.17	2.61026573733022e-34	GBA
2.78216470138115e-84	-0.873279608565408	0.674	0.881	9.33054575902197e-80	MAP2
2.02162312167247e-196	-0.873190262168662	0.012	0.31	6.77991746315298e-192	CFAP70
2.21250838679652e-40	0.872704323872338	0.294	0.148	7.42008937679948e-36	NDUFAB1
2.46529431869162e-07	-0.872686148637742	0.714	0.782	0.00826785755659609	KCNJ6
1.64551765300319e-49	0.871756279500186	0.285	0.117	5.51857255287679e-45	RSL24D1
2.24271400834327e-179	-0.871691731198411	0.069	0.429	7.52138996978083e-175	HOOK3
3.17559545761156e-131	-0.871162647863893	0.048	0.312	1.06499944861919e-126	MIR4500HG
1.35917190312588e-206	-0.871019086344169	0.083	0.491	4.55825481151325e-202	ICA1L
1.47264021983719e-61	-0.869326882627408	0.363	0.63	4.938793505268e-57	UBR3
2.8122507240728e-37	0.869058147783069	0.346	0.212	9.43144525332294e-33	PPT1
6.04072702640372e-24	0.869041216765024	0.414	0.353	2.02587862284502e-19	SCN3B
6.28604547755194e-92	-0.868817129307811	0.12	0.384	2.10815107180659e-87	CASK
9.03284797002687e-22	0.868655334090017	0.326	0.244	3.02934622370791e-17	EIF2S2
9.3160112524666e-23	0.868435219687666	0.303	0.212	3.12431069373972e-18	FAM217B
2.37898304532464e-89	-0.868383786062064	0.279	0.59	7.97839543910524e-85	TNKS
1.86213436692532e-240	-0.867972756192777	0.013	0.368	6.24504002635746e-236	HIC2
3.69549838589975e-116	-0.867737549773885	0.032	0.255	1.2393592936792e-111	CNTNAP4
7.04626987251269e-161	-0.867517574114312	0.056	0.372	2.36310752714458e-156	BMPR1A
2.05118327503645e-31	0.867286372624801	0.415	0.325	6.87905334948976e-27	NAPG
1.78619230701005e-80	-0.866426884899869	0.319	0.628	5.99035314001959e-76	STXBP5
2.44263641527687e-41	0.866006170048026	0.31	0.157	8.19186974591404e-37	FBXL15
7.96855834033885e-39	0.865795304249449	0.307	0.163	2.67241541059944e-34	SC5D
8.24124685609134e-54	0.865318063496286	0.579	0.488	2.76386695812735e-49	RETREG1
4.92182926892441e-44	0.86531211594922	0.278	0.122	1.65063388191918e-39	UBE2Q1
5.74189176575826e-40	0.865213943507719	0.309	0.165	1.92565824148235e-35	ACTR6
8.33797126171068e-40	0.86444775616831	0.309	0.164	2.79630542203991e-35	MAPK3
5.96616360574351e-37	0.863663261034984	0.36	0.22	2.0008722884582e-32	RPL8
6.95632959434384e-38	0.862781471526193	0.315	0.177	2.33294425605509e-33	CEP170B
1.12723180613275e-33	0.862757152250085	0.303	0.175	3.78039730822742e-29	RAB11B
1.67027153328175e-113	-0.862230689055366	0.144	0.458	5.60158964116699e-109	RAPGEF2
1.61723646368678e-100	-0.862149611944914	0.212	0.539	5.42372592826635e-96	HERC2
6.1156429595116e-132	-0.861900593286198	0.071	0.364	2.0510031793314e-127	RNF180
1.77908737562175e-175	-0.861889028385933	0.08	0.44	5.96652533162266e-171	PPP1R13B
2.23150807325229e-33	0.861593965294146	0.314	0.191	7.48380862526621e-29	PSMD13
1.32830179907901e-24	0.861037237127068	0.412	0.349	4.45472574357129e-20	BCLAF1
5.95425861137426e-53	-0.860902785585971	0.186	0.4	1.99687971049658e-48	LRRC3B
3.18761728873488e-35	0.860566332057986	0.509	0.446	1.06903121012302e-30	FXR1
1.85452049010214e-31	0.86017584035855	0.289	0.168	6.21950536765553e-27	MCRIP1
2.54192999291754e-41	0.859841848740547	0.281	0.129	8.52487061724757e-37	GPS2
6.06129950970921e-57	0.859694151588535	0.286	0.099	2.03277801657118e-52	NDUFA1
8.81308174655886e-143	-0.859447265072157	0.09	0.413	2.95564322534344e-138	ANAPC10
8.53208959995304e-36	0.859344812890796	0.364	0.235	2.86140688913625e-31	CLCN7
1.08979853731936e-136	-0.858822161022168	0.025	0.266	3.65485735460795e-132	CDHR3
1.23109591394068e-133	-0.858497458018976	0.099	0.415	4.12872636658286e-129	BCKDHB
2.96799391986656e-154	-0.858163943362861	0.064	0.379	9.95376120905649e-150	PIBF1
1.14313340221752e-44	0.857975984877581	0.299	0.139	3.8337264910169e-40	ECHS1
6.20167209657086e-138	0.857202038261375	0.83	0.744	2.07985477102697e-133	DPYSL2
9.42307431159955e-30	0.857141098823365	0.485	0.443	3.16021643188114e-25	KIF2A
1.71636857404216e-247	-0.856889733175757	0.013	0.377	5.75618528676519e-243	DPY19L2
1.6554994644173e-29	0.856814644788848	0.443	0.348	5.55204855381629e-25	PTMA
2.11983651328211e-26	0.856646566366754	0.328	0.232	7.10929571459422e-22	OCRL
1.26719651778654e-51	-0.856615764237736	0.395	0.649	4.24979696170071e-47	ANK1
3.83341587597722e-40	0.855509384828534	0.419	0.276	1.28561268232648e-35	APLP1
4.39637453222384e-28	0.85495577013294	0.296	0.186	1.47441212687191e-23	NOP56
1.22607747212229e-35	0.854707754307853	0.435	0.334	4.11189601825651e-31	CAPZA2
6.52825428646508e-29	0.854589031455752	0.522	0.495	2.18938064005179e-24	SON
4.11993040814561e-119	-0.854098207396715	0.092	0.382	1.38170106097979e-114	DENND2A
1.39622771687094e-28	0.853501072642334	0.335	0.227	4.68252889407008e-24	PTPA
3.44637361714747e-214	-0.853433413471577	0.014	0.337	1.15581031998275e-209	IRAK1BP1
3.15157343885808e-54	0.853157556061711	0.253	0.078	1.05694318418983e-49	GPAA1
2.17096799310598e-77	-0.853079619215722	0.271	0.557	7.28077535847952e-73	PRKCB
2.39020239282289e-54	0.852897403424599	0.549	0.434	8.01602176481012e-50	OPA1
3.83690808216257e-148	-0.852850849201915	0.024	0.282	1.28678386351486e-143	PTPRR
3.0275394430653e-33	0.852745708839978	0.294	0.165	1.01534590302081e-28	SMIM10L2B
1.97469756008648e-30	0.852480507471994	0.335	0.221	6.62254320726203e-26	PSMD7
3.02867126709018e-34	0.852357300279288	0.375	0.252	1.01572548284403e-29	TM2D3
1.78281487631975e-46	0.852259663120944	0.264	0.102	5.97902625071356e-42	NDUFB3
4.52839077786847e-29	0.852135393226926	0.304	0.192	1.51868641517375e-24	IMPAD1
3.31582255783051e-194	-0.85205741948797	0.105	0.519	1.11202741121962e-189	NKTR
1.54928357300879e-186	-0.85148560495013	0.06	0.424	5.19583231879958e-182	PDE8A
3.27436148845383e-183	-0.851409150336967	0.043	0.375	1.09812261238276e-178	SCAI
2.06476079219178e-39	0.851369839242587	0.248	0.106	6.92458826877356e-35	MAT2B
1.85901829141628e-42	0.851174868121695	0.294	0.139	6.23458964392277e-38	GSTO1
5.44194363616926e-25	0.85021568089201	0.384	0.302	1.82506463726208e-20	BLCAP
2.69086171289724e-44	0.849707518639648	0.275	0.119	9.02434292654347e-40	PSMC3
1.26902285474499e-206	-0.848565152434306	0.026	0.363	4.25592194795828e-202	ARMC2
6.62420823332506e-132	-0.848356033146306	0.18	0.544	2.22156071521023e-127	LRRFIP1
4.49380395458926e-41	0.848341150300508	0.285	0.136	1.5070870322506e-36	DDA1
1.43779875233876e-113	-0.848272631931511	0.03	0.245	4.8219456757185e-109	NEB
8.41005217216251e-172	-0.848165362079387	0.064	0.405	2.82047919697814e-167	SLC41A2
3.16984637046476e-110	-0.84798591773219	0.133	0.442	1.06307137726277e-105	GIGYF2
1.28899796228899e-40	0.847972560993481	0.274	0.124	4.32291246612857e-36	EN1
2.88989865717716e-25	0.847711568115258	0.373	0.289	9.69185312657504e-21	USP7
5.95568198754785e-10	0.847639071061915	0.353	0.335	1.99735706816392e-05	PCDH17
1.40545022378126e-33	0.847498030665479	0.337	0.207	4.71345841549521e-29	HCFC1R1
4.43464461444406e-36	0.847438482020953	0.28	0.145	1.4872467643461e-31	CUL4B
1.49684737587833e-57	0.84721261584501	0.267	0.084	5.01997704448315e-53	CHPF
6.30154002225208e-184	-0.847107931584137	0.035	0.357	2.11334747726268e-179	SPECC1
1.12711864935073e-19	-0.846998479636013	0.09	0.181	3.78001781432753e-15	ST18
1.91584316423943e-25	0.846711517697157	0.351	0.258	6.42516321990978e-21	MTMR6
4.15539637542724e-30	0.846621808304327	0.453	0.378	1.39359528242703e-25	MIGA1
9.91887521471982e-145	-0.846553312991649	0.089	0.417	3.32649318076059e-140	COG5
3.04826999850375e-31	0.846090991285364	0.299	0.177	1.0222983093982e-26	DUSP26
1.63560417946185e-172	-0.845662300826735	0.018	0.298	5.4853257366612e-168	TET3
6.39316418724568e-160	-0.845105336081955	0.047	0.353	2.14407547347658e-155	JAK2
1.28204962545291e-40	0.844961741324127	0.296	0.147	4.29960982888144e-36	EIF4A1
3.63917035932974e-33	0.84480002272583	0.366	0.252	1.22046856340841e-28	ASNS
9.76239040980718e-38	0.843221070586213	0.367	0.221	3.27401287173703e-33	EEF1A1
2.16573676273089e-202	-0.843087228204635	0.049	0.418	7.2632313811706e-198	JPX
5.63627601964289e-238	-0.84283405242233	0.013	0.365	1.89023788870764e-233	ZNF586
4.72179892504471e-171	-0.842359777811766	0.02	0.302	1.58354970549224e-166	CNTN3
4.61782068691761e-148	-0.842302106611979	0.05	0.342	1.54867852377156e-143	GTDC1
2.81178314960073e-157	-0.842125617341195	0.065	0.386	9.42987714881598e-153	LINC00461
1.40479031958861e-163	-0.842042590256907	0.149	0.545	4.71124529480433e-159	C2CD5
2.31083510696227e-139	-0.84172113845386	0.048	0.326	7.74984769821936e-135	DPH6
2.5770603758735e-217	-0.841427020751772	0.039	0.41	8.64268738256697e-213	FNBP4
4.39241382194782e-27	0.840823321626619	0.381	0.292	1.47308382346664e-22	PSMC6
6.3292635986701e-135	-0.840734893919582	0.063	0.35	2.12264513308599e-130	C1orf21
4.91322001481791e-27	0.840545731124415	0.329	0.227	1.64774659636948e-22	MEGF8
2.15707782326568e-26	0.84051965629342	0.426	0.358	7.23419189588612e-22	SIN3B
8.18237067954085e-152	-0.840427786894014	0.057	0.362	2.74412165479762e-147	STK33
3.21170705842061e-53	0.840229626814907	0.623	0.564	1.07711019618252e-48	LARP1
2.07027450804888e-45	0.839656455607201	0.271	0.111	6.94307961764352e-41	DIRAS1
3.26510246804996e-44	0.839633492825655	0.256	0.102	1.09501741470991e-39	TUSC2
1.98329055617687e-51	0.839213159864734	0.262	0.091	6.65136153825038e-47	PSMB6
1.15347318235239e-26	0.838997241399712	0.454	0.402	3.8684030116552e-22	EXOC1
3.71031831445248e-43	0.838627347418513	0.267	0.113	1.24432945311793e-38	GLRX5
9.51191650379417e-29	0.838276605857263	0.328	0.22	3.19001143787745e-24	NAPA
7.27108984685104e-33	0.837891841187306	0.286	0.16	2.43850540193843e-28	BLOC1S2
1.01726170833076e-26	0.837329759507572	0.342	0.244	3.41159059122887e-22	MXRA7
1.13682667095316e-134	-0.837169105998308	0.068	0.36	3.81257560637562e-130	KIF13A
4.78379452373141e-40	0.836798832219964	0.274	0.127	1.6043411694238e-35	RRAGC
7.66650610877496e-202	-0.836552065898266	0.045	0.405	2.57111615369986e-197	RASA2
3.12453752820118e-114	-0.835567401881113	0.094	0.382	1.04787615083283e-109	PITPNC1
3.10292991615872e-121	-0.835326704555748	0.127	0.444	1.04062960598215e-116	RGL1
5.01441474727515e-34	0.834952400661468	0.338	0.213	1.68168427379367e-29	AP1M1
6.80139431424975e-196	-0.834291543041167	0.079	0.471	2.28098361116994e-191	TUT4
8.18382375033232e-25	0.834161858239614	0.336	0.244	2.74460897114895e-20	AFG3L2
7.39476162541275e-86	-0.834080664143526	0.155	0.424	2.47998120631467e-81	SCFD2
5.13421957746942e-170	-0.834000962281485	0.06	0.395	1.72186321969592e-165	TDRD3
7.55027671206691e-123	-0.832952275110561	0.041	0.282	2.53213630092588e-118	PALM2
1.93805328808032e-166	-0.832884328500319	0.064	0.401	6.49964931223497e-162	CLOCK
2.20866323443849e-33	0.832194089460528	0.318	0.19	7.40719388933638e-29	ENOPH1
1.90215451967703e-44	0.831746225655428	0.271	0.114	6.37925561264087e-40	FLII
2.65601339660368e-63	-0.831197587603496	0.151	0.378	8.90747212818977e-59	EPHA7
4.23587751055557e-158	-0.831174066269101	0.071	0.401	1.42058624071502e-153	ANKS1A
6.21906067458441e-40	0.830319025686443	0.342	0.187	2.08568637843537e-35	RPL3
3.32762325433895e-25	-0.830110923556195	0.496	0.667	1.11598501080765e-20	FUT9
1.5930400183372e-177	-0.829992081387482	0.027	0.328	5.34257830949748e-173	TRMT9B
2.18037452671071e-109	-0.829540837278961	0.138	0.45	7.31232205022971e-105	GRB10
5.69121667300233e-32	0.82945656993195	0.473	0.407	1.90866333562479e-27	HPRT1
5.67455193623691e-157	-0.829312471893205	0.178	0.589	1.90307448285577e-152	KMT2A
8.61929289252952e-151	-0.828535084861499	0.046	0.339	2.89065225736762e-146	WDFY2
1.10498160412561e-18	0.828103803187333	0.386	0.335	3.70577680575606e-14	GAS6
4.62783104648516e-148	-0.827952091010098	0.072	0.391	1.55203569805973e-143	SLAIN1
2.26966801047416e-167	-0.827507078749676	0.056	0.384	7.6117856067272e-163	SOS2
4.09826798197769e-38	0.827221029853357	0.273	0.133	1.37443613311586e-33	ARCN1
3.63799479618294e-215	-0.826876159530538	0.034	0.393	1.22007431479587e-210	MPHOSPH9
1.70043143761704e-23	0.826130241282941	0.431	0.381	5.70273691233626e-19	PSIP1
8.03180174400164e-40	0.826046422210813	0.326	0.177	2.69362535088583e-35	VPS28
3.58764934358251e-147	-0.825995241685388	0.1	0.44	1.20318996035727e-142	FBXO42
2.14909541905031e-27	0.825925278404141	0.307	0.201	7.20742130686901e-23	SUPT16H
9.66982175656951e-43	0.825633359328212	0.231	0.083	3.24296812250072e-38	PRELID1
1.53348859239209e-34	0.824957810290547	0.372	0.248	5.14286069230536e-30	CYSTM1
1.68794342777679e-34	0.824876801559919	0.328	0.199	5.66085587373501e-30	PSMB2
7.46861223487973e-151	-0.82467788824592	0.077	0.402	2.50474848521161e-146	SNX9
1.39973921725479e-29	0.824257889898347	0.281	0.163	4.69430541290739e-25	TMEM179
7.78008350243287e-166	-0.823801122665594	0.057	0.385	2.60920660421091e-161	DENND1B
2.11650595400066e-26	0.823769393096562	0.381	0.292	7.098126017932e-22	DMTN
